statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,profile_use_background_image,verified,tweet_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,name_length,num_digits_in_name,description_length,screen_name_likelihood,is_bot
64879,6777,862,8746,262,False,True,True,0.7127639240536575,0.07445245939844383,0.009469974915369423,0.09608399142670647,0.0028783450438825855,7.861948955916473,10,0,18,0,160,0.0017306656807936562,0
17708,5721,310,1697,104,True,True,True,0.2818040562671312,0.0910436529198248,0.0049333215181167085,0.02700595682659372,0.0016550497996262504,18.454838709677418,7,1,18,0,71,3.239979012649306e-05,0
1114,2231,148,253,73,False,True,True,0.02269747683507818,0.04545607793452372,0.0030154637087895612,0.00515481296164702,0.001487357099605662,15.074324324324325,13,1,10,0,48,0.0003957100102290833,0
31181,5913,1674,761,122,True,True,True,0.47304740718720917,0.0897062095089307,0.025396278491112798,0.011545142133654027,0.0018508637848959149,3.532258064516129,10,1,15,0,160,0.00048163526326191076,0
26013,510777,1280,659,2525,False,True,True,0.28857465905402996,5.6662937234321396,0.014199652619427145,0.007310602403283194,0.02801103348754183,399.04453125,12,0,13,0,79,0.004834741841618204,0
67006,731561,1600,185,10957,True,True,True,0.6982956505814039,7.623882405082863,0.016674223814736683,0.0019279571285789289,0.11418716896129363,457.225625,11,0,10,0,108,0.0008479632102127011,0
175494,238755,1699,6794,1975,False,True,True,1.745976877352104,2.3753559059124623,0.01690322583462241,0.0675930054858297,0.019649129501694677,140.52678045909357,7,1,7,1,140,8.279222965607113e-05,0
14206,353935,667,9580,1031,False,True,True,0.23587026792123955,5.876583364543427,0.011074578959838575,0.159062168568596,0.017118277222778967,530.6371814092954,3,0,14,0,79,0.001832017782835628,0
2798,48820,577,6777,547,False,True,True,0.030367475669005262,0.5298570986993698,0.006262342194787719,0.0735526742704963,0.005936743813776225,84.61005199306759,10,0,11,0,68,0.0025948852607890266,0
130551,27885,1701,16036,880,False,True,True,1.420700511954598,0.3034540813617204,0.018510862198181332,0.1745092217578106,0.00957646016131662,16.393298059964728,12,0,9,0,116,0.0012921468580297073,0
38694,8204,5757,13046,340,False,True,True,0.41964413196480377,0.08897401299010828,0.062435810919557945,0.14148646678071095,0.0036873676763331076,1.4250477679346882,10,0,10,0,158,0.0011211678838570142,0
7954,40666,2316,16560,485,False,True,True,0.0880711878380316,0.4502769580866725,0.025644062236972742,0.18336168853379473,0.005370194380367781,17.558721934369604,11,0,12,0,79,0.0034888906856660514,0
28967,10258,8804,34568,502,False,True,True,0.2961079897841534,0.1048598667175008,0.0899967115013528,0.3533628263492462,0.005131570783016709,1.1651522035438437,12,0,13,0,145,0.002421924946927484,0
20797,2612,3342,1347,53,True,True,True,0.34505146370602124,0.04333675160841119,0.055448477747055976,0.02234862343665003,0.0008793445004769499,0.7815679233991621,14,0,11,0,141,0.0004082204772264514,0
11106,4629,1109,3317,179,False,True,True,0.11809843931566684,0.049223633674790365,0.011792829929864445,0.03527215227895434,0.0019034414404379943,4.174030658250676,6,0,10,0,74,0.0008489637038700376,0
49978,4889,2382,8607,254,False,True,True,0.5538672578054871,0.05418098009946429,0.026397851216388615,0.0953846790174042,0.002814884218708106,2.05247691015953,11,0,22,0,143,0.0041639582545682525,0
31676,7346,2943,11642,305,False,True,True,0.355337064800039,0.08240643004233762,0.03301417419202282,0.13059837442865432,0.003421448565602093,2.4960924226979273,13,0,14,0,155,0.0030687326509192133,0
2872,95142,196,2848,439,False,True,True,0.045274645426117914,1.4998329788063058,0.0030897738522002475,0.04489630577074645,0.006920462862836268,485.4183673469388,14,0,15,0,105,0.00426201426785609,0
3433,4737,405,960,217,False,True,True,0.03826484702954913,0.052799469961833455,0.0045142042082631515,0.010700335901068211,0.0024187217609706268,11.696296296296296,6,0,16,0,110,4.226034271070403e-05,0
1816,597,1072,2450,5,False,False,True,0.0378195701176687,0.012432975418638883,0.022325208791927776,0.05102309845170061,0.00010412877235040941,0.5569029850746269,14,0,14,0,89,0.00232564710803346,0
3941,11266,627,271,112,True,True,True,0.05049333805647506,0.14434355405842375,0.008033322243443254,0.003472137684167658,0.0014349794119069288,17.96810207336523,14,0,15,0,67,0.00493523238928504,0
73240,436845,92568,61705,3527,False,False,True,0.7512335246268654,4.480783848520249,0.9494836825185647,0.6329173216425551,0.03617696124193002,4.719179414052372,11,0,13,0,78,0.0016643033486083622,0
1201,5287,72,1421,142,True,True,True,0.020392569028216498,0.08977145083445513,0.0012225353622244695,0.0241280937461246,0.0024111114088315923,73.43055555555556,11,0,12,0,109,0.001885189655573384,0
24418,10545,1050,27739,113,False,True,True,0.27575771360513857,0.11908694774208314,0.011857875308600028,0.31326247922405354,0.0012761332474969555,10.042857142857143,14,0,15,0,158,0.0020747065645234613,0
20934,16016,2690,40868,401,False,True,True,0.2362100158990669,0.18071747466511204,0.030352772655416544,0.46113647319017226,0.004524707001792578,5.953903345724907,6,0,11,0,153,0.002330464821311218,0
5311,35250,935,1061,1467,False,True,True,0.05927969864348718,0.39344932727978216,0.010436173645577201,0.011842545709045358,0.016374189024664976,37.70053475935829,14,0,17,0,53,0.0010102931270861693,0
4676,3372,1556,8219,71,True,True,True,0.06344378667596584,0.04575116524194971,0.021111747662062204,0.1115150732869468,0.000963325246790756,2.167095115681234,14,0,10,0,157,0.0026029794761057564,0
30426,150381,224,11834,1246,True,True,True,0.3552261152333221,1.7557108537074282,0.0026152188855670857,0.13816294773125398,0.014547155050966916,671.34375,11,0,12,0,127,0.0015915442541413723,0
14432,79082,4412,40895,2102,False,True,True,0.1685522701400501,0.9236038405775665,0.051528036021196016,0.4776153746796943,0.024549395221340444,17.92429737080689,13,0,12,0,157,0.001080695715668846,0
40362,5320,746,1713,309,True,True,True,0.5103558026406886,0.0672685414510793,0.009432769158365632,0.021659964568740385,0.0039071389677412605,7.131367292225201,12,0,12,0,89,0.001190823085371124,0
7539,4300,1293,930,83,False,False,True,0.10322608991613756,0.05887679886449019,0.017704116495764144,0.012733819289296715,0.0011364591408727176,3.325599381283836,13,0,14,0,72,0.003353717237113376,0
32985,138498,23,36,2185,False,False,True,0.35039525340578176,1.471245772508533,0.00024432593082713297,0.0003824231960772516,0.02321096342857763,6021.652173913043,8,0,11,0,159,0.0011784904465100899,0
6993,995,866,3055,65,False,True,True,0.07567512221659392,0.010767445532033598,0.009371465156523715,0.03305984532699763,0.0007034009644042049,1.1489607390300232,7,0,7,0,113,0.0018897813406631016,0
78550,15019,5215,12517,540,False,True,True,0.8727649906931765,0.1668753328481326,0.05794359549923508,0.1390757401464862,0.005999912093880525,2.8799616490891657,9,1,9,0,128,0.0010406073972177134,0
17496,33344,798,86557,404,False,False,True,0.3215252561591587,0.6127650972434264,0.0146649036588368,1.590664243105184,0.007424337190689308,41.78446115288221,10,0,11,0,127,0.0026932033585503157,0
10742,5677,3350,3779,203,False,True,True,0.11973352621216542,0.06327753009741789,0.037340096146970224,0.04212185771325387,0.0022626983635328224,1.694626865671642,11,0,12,0,158,0.0024072101039955373,0
4972,3422,1018,1237,162,False,True,True,0.05399324335155251,0.03716107778540079,0.011054931965382233,0.013433154067954638,0.0017592327882042453,3.361493123772102,12,0,12,0,99,0.0035629747835060543,0
6394,2151,2160,1605,89,False,True,True,0.08836266971869458,0.029726009159354402,0.02985038576671572,0.022180494979434594,0.0012299464505730088,0.9958333333333333,12,0,15,0,157,0.0013583861833596415,0
16232,2687,2517,5013,72,False,True,True,0.19095729973453188,0.031610538712831884,0.029610616278451005,0.0589741833150079,0.000847025972208372,1.0675407230830354,13,0,13,0,81,0.002454765274925102,0
28748,168764,1754,85997,1763,False,True,True,0.3549382409079588,2.0836509422774023,0.02165582560708779,1.061765128125843,0.02176694443859508,96.21664766248574,13,0,14,0,125,0.0014990031643016951,0
5885,11591,2951,3333,228,True,True,True,0.06688406925177666,0.1317337717412648,0.033538638634153434,0.03788013641736136,0.0025912604569932165,3.927821077600813,7,0,14,0,25,0.0007742947553403839,0
22267,100159,496,227,3864,False,True,True,0.2554669865650151,1.1491138414409372,0.005690556668444222,0.0026043475075339484,0.04433127211062192,201.9334677419355,15,0,16,0,90,0.002916852009692712,0
2757,4634,592,13848,72,False,True,True,0.03571925623332907,0.060037371557942296,0.00766985842949975,0.17941249920897387,0.0009328206198040236,7.827702702702703,12,0,11,0,56,0.0007479965036853309,0
59554,255964,1737,4309,5311,False,True,True,0.6615446080921109,2.8433288119301654,0.01929514363864722,0.04786573053479037,0.05899626244378549,147.35981577432355,12,0,17,0,0,0.0023818632567477187,0
28510,3894,2124,6672,213,False,True,True,0.31494583699360135,0.04301645349888052,0.023463520090298468,0.07370461678082456,0.002352980122049705,1.8333333333333333,9,0,14,0,125,0.002944450632318259,0
23700,22098,752,2544,498,False,False,True,0.7829677318184651,0.7300430775411157,0.024843533093986743,0.08404514387114664,0.016452233352134835,29.38563829787234,9,0,13,0,135,0.0032573485985569867,0
3713,2544,1371,1656,162,False,True,True,0.041758966469516226,0.028611583813210148,0.015419214389902167,0.018624521538787738,0.0018219640635770613,1.8555798687089715,8,0,13,0,158,0.0029964459149610318,0
13256,38434,567,7278,2502,False,False,True,0.16917334253862593,0.4904954923905815,0.007236065571771341,0.09288198453501202,0.03193057506273703,67.78483245149911,11,2,4,0,160,0.00234072334923524,0
8193,7948,1697,1039,151,False,True,True,0.08791598840812605,0.08528698594749003,0.01820986602326253,0.011149116557554371,0.0016203239655348508,4.683559222156747,12,0,13,0,92,0.0025947222284263844,0
19991,7061,644,9445,58,False,True,True,0.2260931108806199,0.0798581089454283,0.007283475734436457,0.1068205408567583,0.0006559652058964511,10.964285714285714,15,0,14,0,113,0.001793717296953812,0
36960,5459,698,13473,247,True,True,True,0.61267812162694,0.09049269117861108,0.011570598725530415,0.2233390782651451,0.004094466884249302,7.820916905444126,9,0,10,0,105,0.0015795570436615716,0
1784,956,186,541,30,True,True,True,0.03012161588342672,0.01614140402721746,0.003140482373496284,0.009134413785276825,0.0005065294150800458,5.139784946236559,10,0,11,0,124,0.0017803117276550971,0
92209,53525,964,988,389,False,True,True,1.1749275023296366,0.6820157963126572,0.012283292436158832,0.012589100546602621,0.004956639790109736,55.523858921161825,12,0,13,0,141,0.0018327757251254612,0
8482,95425,4362,4235,427,False,True,True,0.08780523102499115,0.9878347289035346,0.04515520133588911,0.04384050381877358,0.004420282203215187,21.876432828977535,5,0,10,0,151,0.0026209675416362537,0
22897,670957,1361,5902,6161,False,False,True,0.29548121847155584,8.65856627077869,0.017563433565086585,0.07616413291781118,0.07950647626340811,492.9882439382807,9,0,10,0,132,0.002317856397665566,0
56348,13291575,1343,122071,29406,False,False,True,0.622118236525328,146.7475544765411,0.014827585569204153,1.347742515277975,0.32466119229189677,9896.92851824274,12,0,13,0,149,0.002354999313810187,0
3496,37355,889,72960,400,False,False,True,0.04823537353781254,0.5153982776044015,0.012265802939106223,1.0066512738326097,0.005518921457415623,42.01912260967379,11,0,11,0,141,0.0014388619379871578,0
8056,3047,1936,7229,103,True,True,True,0.11182135215718034,0.04229390020145587,0.026872658611755355,0.10034217412416294,0.001429692064571695,1.5738636363636365,10,0,11,0,160,0.0044483718113066065,0
12998,5791,1019,5909,188,True,True,True,0.18295749209479537,0.08151306637336204,0.014343259304862015,0.08317401298570132,0.002646253924743924,5.683022571148184,14,1,14,0,117,0.0019141469627130079,0
11744,112121,1058,983,1198,False,True,True,0.1582340957543684,1.5106748169342252,0.01425508117405669,0.013244560296878758,0.016141386811455497,105.97448015122873,9,0,12,0,69,0.0005590665796741008,0
61478,53702,1154,103,1045,False,True,True,0.8798905654178519,0.7685982488706445,0.016516375166599453,0.0014741652011782873,0.014956336264381653,46.53552859618718,13,0,20,0,93,0.00034452549305126495,0
22999,7784,979,15054,213,False,True,True,0.26559325287845276,0.08988990305691014,0.011305526091047664,0.17384411621514967,0.002459731417153373,7.95097037793667,12,0,13,0,146,0.0022272048813781007,0
3996,5081,423,7973,88,False,True,True,0.056333222035642665,0.07162890419497006,0.0059632014317009124,0.1123985934159607,0.001240571456240379,12.011820330969266,12,0,13,0,83,0.00207470583462529,0
83849,12773,2425,35219,235,False,True,True,1.3519510066746983,0.20594724097193673,0.03909982457973433,0.567858442009758,0.0037890551654587903,5.267216494845361,13,0,13,0,156,0.0017729443755736608,0
104191,102741,1505,84646,2500,False,True,True,1.1920522451789364,1.1754627532313644,0.017218748538686632,0.9684373347545973,0.028602572323399723,68.26644518272425,10,0,11,0,52,0.0025937247847078043,0
319214,652974,8055,29183,4898,False,True,True,3.5142378294431684,7.1886130697363635,0.08867777013591109,0.3212766438083542,0.05392224930176195,81.06443202979516,12,1,11,1,103,0.0004769162845904446,0
13223,75730,773,1368,464,False,True,True,0.14955176317943528,0.8565041991665003,0.008742608556129733,0.01547204205017526,0.005247827128129621,97.96895213454076,15,0,15,0,133,0.002667926135734229,0
6632,12437,4885,6008,272,False,True,True,0.07604100062009762,0.14259980770689898,0.05601029674746334,0.06888635882472052,0.003118690013369504,2.545957011258956,8,0,17,0,142,0.0022995478442065036,0
6058,2599,758,448,129,True,True,True,0.06690068080295812,0.028701695181064402,0.008370867621103046,0.00494742571801341,0.001424593566124397,3.428759894459103,9,0,12,0,160,0.0013211352898199172,0
26042,37917,2514,13823,1052,False,True,True,0.27922879750548074,0.4065554993861959,0.026955732928683612,0.14821364211344215,0.011279805505558934,15.08233890214797,10,0,11,0,69,0.0017686511765896216,0
2888,5372,606,8242,99,False,True,True,0.04944595542519028,0.09197495586707831,0.010375432474953362,0.1411127301296462,0.001694996394423074,8.864686468646864,12,0,12,0,116,0.0012437791189591383,0
3687,3897,796,5178,46,False,True,True,0.050787154598123475,0.053679832240001946,0.010964625728263164,0.07132516585546063,0.0006336341501257607,4.8957286432160805,9,0,13,0,134,0.0008774306812799374,0
31386,2650,3891,40362,73,False,False,True,0.7626296050539972,0.06439076191273474,0.09454507720847204,0.9807320499327545,0.0017737832526904288,0.6810588537650989,13,0,14,0,158,0.0014000159797324112,0
30519,7098,4827,47940,180,False,False,True,0.6414348434431025,0.14918262455385636,0.10145175101739429,1.0075817161329774,0.003783160385981142,1.4704785581106277,12,0,14,0,158,0.000931809711571992,0
28520,2007,931,16355,67,False,False,True,0.3521189651784962,0.02477919926764523,0.011494486556142356,0.20192516393738802,0.0008272079476493425,2.1557465091299677,9,0,10,0,159,0.0014410725561946746,0
61769,38101,374,6993,352,False,False,True,0.7550560204529737,0.46574154406383056,0.004571726135268697,0.08548149963618716,0.004302801068488186,101.87433155080214,11,0,12,0,146,0.002411876473263904,0
44635,363181,19413,5503,7257,False,True,True,0.4554622562363091,3.705953571909017,0.19809317307752813,0.05615344003737894,0.07405151996206777,18.708133724823572,3,3,11,3,152,8.538958947113826e-05,0
4955,1335,870,6069,43,False,True,True,0.08830540545762554,0.023791668271630696,0.015504682693871688,0.1081585278955256,0.0007663233975131984,1.5344827586206897,15,2,14,0,152,0.0015688601731937745,0
16384,39560,2915,12193,594,False,True,True,0.23822672116992558,0.5752105157154697,0.04238469801088458,0.17728872138823867,0.008636881858821764,13.571183533447684,15,0,29,0,99,0.00169398552227686,0
6964,93465,6,1466,593,True,True,True,0.19075477126033577,2.5601514497195983,0.00016434931469873844,0.04015601589139176,0.01624319060272532,15577.5,12,0,19,0,40,0.0010349899019079112,0
3801,3289,516,1951,89,False,True,True,0.09823376711873397,0.08500154171363221,0.013335602166079118,0.05042201516670612,0.0023001329317462044,6.374031007751938,10,0,16,0,31,0.0008507001740577698,0
29615,10790,4397,4527,562,False,False,True,0.3052337469836466,0.11120959412303046,0.04531868260972798,0.0466585572377163,0.005792381084072578,2.453945872185581,14,0,15,0,84,0.0029384828832256446,0
10932,13680,3701,14825,370,False,True,True,0.1496865145576936,0.18731353084058255,0.05067597789773363,0.20299145429178628,0.005066228538816926,3.696298297757363,12,0,9,0,159,0.001715989611386254,0
22164,124997,1668,54460,1111,True,True,True,1.3289600069820435,7.494857155420253,0.10001377421250895,3.2654377359791593,0.0666158891787155,74.93824940047962,11,0,11,0,160,0.0016328165469384828,0
6012,78387,967,1414,229,False,True,True,0.08540496667810585,1.1135460949761615,0.013736959876534989,0.020086929953899147,0.003253116661557924,81.06204756980351,14,0,17,0,117,0.0005311625514922651,0
5333,983,456,7449,41,False,False,True,0.1301979543564985,0.023998610375480598,0.011132620886286014,0.18185722145163272,0.001000959334073962,2.155701754385965,12,0,16,0,135,0.0008302886487154067,0
6465,1459,604,559,155,False,True,True,0.06407273438581339,0.014459724589157267,0.00598606830147429,0.0055400863915962386,0.001536159911802177,2.415562913907285,10,0,13,0,121,0.002048385067692871,0
10339,8999,1367,11023,64,False,False,True,0.12467710250365546,0.1085181589544826,0.016484534202775607,0.13292539906159145,0.0007717704381694506,6.583028529626921,11,0,12,0,105,0.0008339553248847873,0
3258,8285,88,2516,33,False,False,True,0.08944703925442132,0.2274612400929652,0.002416003515773197,0.06907573688278823,0.000906001318414949,94.14772727272727,15,0,16,0,152,0.00187592985418658,0
15117,59822,33318,20902,1600,True,True,True,0.3934433425920131,1.556960219655977,0.8671525625772767,0.5440069290770826,0.04164247854383945,1.7954859235248215,11,0,11,0,140,0.0026456240991916567,0
8111,2481,1590,21754,112,False,False,True,0.08773370144495059,0.026836063775727087,0.017198444741397045,0.2353050106316675,0.001211462774236773,1.560377358490566,12,0,12,0,147,0.0030029192025185667,0
2702,12398,573,2193,356,False,True,True,0.048988753069282215,0.22478259087822386,0.010388806627941788,0.039760301806415946,0.006454476718232594,21.636998254799302,11,0,17,0,47,0.0002934741044477156,0
6324,867,937,9465,26,True,True,True,0.13450469745827986,0.018440160135409337,0.01992898505983685,0.20131039871009154,0.0005529921147873619,0.9252934898612594,10,0,17,0,76,0.0015756781171482543,0
200,13428,311,5577,391,False,True,True,0.0027126230830118725,0.1821255137934171,0.004218128894083462,0.07564149466978606,0.005303178127288211,43.17684887459807,12,0,10,0,8,0.0032788815255332293,0
2313,17691,587,368,302,False,True,True,0.026037750366511167,0.1991499531923688,0.0066079375119507365,0.004142625220439304,0.0033996543928605156,30.137989778534923,10,0,11,0,86,0.0013095019754815257,0
8529,6973,1107,2569,231,True,True,True,0.1060227235670154,0.08668032025240924,0.013760951458399114,0.031934854829834984,0.0028715264560887042,6.299006323396568,11,0,11,0,81,0.003232152382348632,0
62069,15371,3477,8769,683,False,True,True,0.6705922005664191,0.16606796814684346,0.037565436552376215,0.09474009580896951,0.007379117965278387,4.420765027322404,11,0,14,0,104,0.001637025768573166,0
6750,2549,1118,3374,87,False,True,True,0.07612886965981551,0.02874851685375848,0.012609196485877591,0.03805315647884704,0.0009812165422820665,2.2799642218246867,12,2,13,0,85,0.00047238078971702517,0
24125,433886,170,22926,977,True,True,True,0.3444202195393568,6.194367310883041,0.0024270025832825145,0.32730271308432307,0.01394812661098245,2552.2705882352943,10,0,11,0,49,0.002311184099406162,0
4976,12276,477,9385,334,False,True,True,0.057704467351295176,0.14235933303948947,0.0055315576620916,0.10883368691557581,0.0038732500191584786,25.735849056603772,11,0,12,0,148,0.0025520815353729694,0
22608,4276,2570,1350,192,False,True,True,0.2276448859602717,0.04305597719241515,0.025877890875703212,0.013593444623423866,0.001933289901998061,1.6638132295719845,6,0,19,0,80,0.001581513255989804,0
9259,14341,66,5729,334,False,False,True,0.135297868471633,0.20955899468103345,0.0009644302105116943,0.08371546478820449,0.004880601368347059,217.28787878787878,13,0,18,0,122,0.0023130939586855264,0
4689,1012,1671,624,65,True,True,True,0.10056357398666907,0.021704059900727043,0.035837434875607595,0.0133827404921479,0.0013940354679320727,0.6056253740275285,14,0,12,0,105,0.0010088530379004008,0
22268,7405,3422,24550,277,False,False,True,0.24405826768753877,0.08115912844558221,0.037505271781334545,0.26906908890466485,0.0030359322862155667,2.163939216832262,15,0,17,0,19,0.002356654539747095,0
19599,3752,2057,96,79,False,True,True,0.21661500823846777,0.04146841731265529,0.022734684011762242,0.0010610256028824381,0.0008731356523720064,1.8240155566358776,12,0,12,0,109,0.0020275140206631364,0
3591,5499,1600,2366,104,False,True,True,0.03819037633180762,0.0584820048589836,0.017016040693648617,0.025162470175732896,0.0011060426450871601,3.436875,12,1,12,0,152,0.0019139477972185868,0
3923,2216,1457,4895,108,True,True,True,0.04392538171582193,0.024812298211129593,0.01631386213610822,0.05480875439687696,0.0012092636312283375,1.520933424845573,9,0,8,0,107,0.002504984228545597,0
12258,7121,6690,17012,46,False,True,True,0.16465299065441447,0.0956513253752721,0.08986200909430844,0.22851008949362855,0.0006178852643255886,1.064424514200299,10,0,11,0,124,0.0018073348828483405,0
64820,6513,768,57652,445,True,True,True,0.7449912355493451,0.07485541371695287,0.008826801433228896,0.6626077555058755,0.005114487809618306,8.48046875,6,0,10,0,73,0.0013060655574544926,0
18040,4222,1214,4608,117,False,False,True,0.20215004300575323,0.04731028168349724,0.01360366697389049,0.051635665087057143,0.0013110618088510604,3.4777594728171333,12,2,11,0,117,0.0011579053842775465,0
14009,13544,3927,4965,311,False,True,True,0.15713134233727957,0.15191568995760688,0.04404702558059083,0.05568970766682797,0.003488318043178953,3.448943213649096,6,0,12,0,159,0.003192643794987877,0
7239,3305,1125,3793,230,True,True,True,0.07860602089471606,0.03588795400705023,0.012216020652929352,0.041186992299165365,0.002497497555710001,2.937777777777778,5,0,8,0,134,0.0011091088522060635,0
5543,3910,1678,2106,142,False,True,True,0.06254253279618491,0.04411713931681093,0.018933135491971547,0.023762326189566196,0.0016022081286412154,2.3301549463647198,11,0,12,0,130,0.004999471567978407,0
74439,18507,9259,40928,215,False,True,True,0.9011035731534632,0.22403207765218694,0.11208261776525633,0.49544414946499743,0.002602631258184481,1.9988119667350686,10,0,19,0,160,0.0065831845668641266,0
10037,2577,1712,7514,99,False,True,True,0.15460788993844737,0.0396955795926451,0.026371296958714947,0.11574411527323838,0.0015249757002995209,1.5052570093457944,13,0,14,0,122,0.0028432790579183036,0
24011,5973,685,4765,158,True,True,True,0.27057548846121204,0.06730862490436965,0.00771913746182709,0.05369589781840304,0.0017804725824360293,8.719708029197081,12,0,16,0,133,0.002909649577211516,0
75521,155013,38,101114,757,False,True,True,0.993197234079941,2.0386181703954382,0.0004997483467517347,1.3297777456172344,0.009955513118185873,4079.2894736842104,13,0,13,0,145,0.0020778993395640945,0
7862,66833,1001,384,1603,False,True,True,0.10307271454950327,0.8761967351166309,0.013123351216491067,0.005034332534597972,0.02101571628375143,66.76623376623377,9,0,20,0,58,0.0017881604615725799,0
25851,920430,967,20603,10227,False,False,True,0.28126635018424634,10.014544377396845,0.010521239434767174,0.22416659366546854,0.1112727153044094,951.8407445708376,10,0,11,0,94,0.0020260648201950618,0
12519,1574,2094,1588,32,False,False,True,0.20309173371842132,0.02553449867184241,0.03397029238808005,0.025761616194971887,0.0005191257671530859,0.7516714422158548,13,0,4,0,141,0.002239591878987639,0
1187,3898,309,710,37,False,False,True,0.04260350229861209,0.1399060252400926,0.011090549461054032,0.025483139538344215,0.0013279945956601914,12.614886731391586,12,0,13,0,95,0.0028330602890903286,0
10550,10024,5357,4392,238,False,False,True,0.1178228825501612,0.11194849049126215,0.05982722102570744,0.04905005688723298,0.0026579948859657217,1.8711965652417397,13,0,13,0,136,0.002120772144869653,0
44214,3399,1773,40570,103,False,False,True,0.4969473624604533,0.0382033764193034,0.01992779829109295,0.45599028576967904,0.0011576780733122244,1.9170896785109983,13,0,11,0,160,0.0014294369651036913,0
3677,4643,201,3098,66,False,True,True,0.05283160428619119,0.06671121531160884,0.0028879935984564673,0.04451245854735391,0.0009482964054633176,23.09950248756219,6,0,6,0,75,0.0013283605189988873,0
7483,3628,1791,1750,174,False,False,True,0.07957814049912587,0.038582051814890904,0.019046431863415,0.018610416393621577,0.0018504071157086598,2.025683975432719,13,0,13,0,149,0.0032558599895667235,0
26585,2063,1107,13181,79,False,True,True,0.29540440126692336,0.0229234259850917,0.012300645935771454,0.14646324668419472,0.0008778238743685139,1.863595302619693,9,0,10,0,126,0.002391104406037897,0
3788,4660,376,3310,92,True,True,True,0.06054637240393242,0.07448418569227168,0.0060098827940545385,0.05290614906468224,0.0014705032368431317,12.393617021276595,15,0,16,0,84,0.004071341412809433,0
81016,308037,29782,29695,3054,True,True,True,0.8521697556808387,3.2400984377241353,0.31326305499761453,0.3123479423193259,0.032123610568891105,10.343059566180914,7,0,7,0,110,0.0010577871578402948,0
