statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,profile_use_background_image,verified,tweet_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,name_length,num_digits_in_name,description_length,screen_name_likelihood,is_bot
13559,820881,5,924,8578,True,True,False,0.34623733777758875,20.961697180633145,0.000127678050659189,0.023594903761818126,0.21904446371090464,164176.2,11,0,4,0,131,0.0010551117139258222,1
3106,23454,284,4332,13,True,True,False,0.08961751340493773,0.6767189824209303,0.008194260723439253,0.12499132906316493,0.00037508939931236014,82.58450704225352,9,0,12,0,85,0.000597638342810902,0
100989,808,513,12325,5,False,False,False,1.8982539508032599,0.015187685710810424,0.009642676695106123,0.23166859701205256,9.39832036560051e-05,1.5750487329434697,13,0,29,0,24,0.0020146359656929504,0
35406,136685,0,1763,613,False,False,False,0.5979539844015345,2.30840367050567,0.0,0.029774413220920334,0.010352646230529871,136685.0,13,0,8,0,144,0.0018355647944215004,1
522604,325236,311,14,654,False,True,True,5.542501093277194,3.449305565156603,0.003298325003270559,0.0001484776528803467,0.006936027498839053,1045.7749196141478,12,0,9,0,160,0.0039456673479966705,1
24831,3755,4996,0,1,True,True,False,0.732586149265604,0.1107833349640507,0.14739641584031885,0.0,2.9502885476444927e-05,0.7516012810248198,9,0,12,0,125,0.0010870603745849923,1
874,99787,248,266,124,True,True,False,0.012795901407384448,1.4609434939801738,0.0036308736258939853,0.003894404776160484,0.0018154368129469926,402.366935483871,10,3,15,0,36,0.001484224311256466,1
298,790829,320,25209,4406,False,False,True,0.0035862151305806017,9.517056796986331,0.0038509692677375588,0.3033721383449879,0.053023033105161516,2471.340625,10,0,8,0,80,0.0018587583912663627,0
37704,1154173,37,1,1559,False,True,True,0.6353047538337536,19.447580989989522,0.0006234424966011267,1.684979720543586e-05,0.0262688338432745,31193.864864864863,13,0,11,0,36,0.0006340002614392397,1
279822,151634,901,4685,2824,False,True,True,2.9945874162857553,1.622750420914275,0.009642284245246855,0.05013773772361989,0.03022176549231645,168.29522752497226,8,1,17,1,101,0.00010640287207368486,1
30789,99661,67618,22,90,False,True,False,0.5675260328459063,1.8370265990923988,1.246385893954805,0.00040552056652083337,0.001658947772130682,1.4738826939572303,11,0,19,0,37,0.0013003434481731145,1
18357,1749279,119,6789,10702,False,True,True,0.20390515779474622,19.430572017325048,0.0013218234884553467,0.07541058540439789,0.1188752518777237,14699.823529411764,15,0,16,0,124,0.003154767453067164,0
22692,1033,1814,2111,31,False,True,False,0.29583696794195974,0.013467283090254028,0.023649227033611626,0.02752123388531099,0.00040414886330868816,0.5694597574421169,8,0,17,0,123,0.006472970663374659,0
95717,1557,4281,6601,64,False,True,False,1.2836935172395532,0.02088146103975244,0.05741395935207463,0.08852827509531526,0.0008583259515376725,0.36370007007708477,6,2,12,0,143,0.0004318948779466389,1
37567,29294,7010,840,101,False,True,False,0.6674222493290329,0.5204426057935073,0.12454095263919186,0.014923594895423846,0.0017943846243307245,4.17888730385164,11,0,12,0,21,0.004269124937663291,1
53732,2063542,346,2365,2427,False,True,True,0.90750045784309,34.85195618585657,0.0058437273582540965,0.03994339653835531,0.04099053843492108,5963.994219653179,9,0,12,0,99,0.0011556887518627762,0
35944,249730,56,87,418,False,True,True,0.506300007232276,3.51764691759727,0.0007888048187460342,0.0012254646291233033,0.005887864539925756,4459.464285714285,14,0,19,0,104,0.003731905861189732,1
71620,1122,646,7671,39,True,True,False,0.9428828711805914,0.014771217278199156,0.008504640251084362,0.1009893117121798,0.0005134380337341953,1.736842105263158,11,2,15,2,138,0.0013112642277866994,0
5990,862,503,24455,4,False,True,False,0.10741381358977214,0.015457547130948846,0.009019891191261334,0.43853168803637355,7.172875698816169e-05,1.713717693836978,15,1,14,0,41,8.112130436314577e-05,0
81189,935068,1185,23884,3063,False,True,True,0.9371850135356162,10.793724719318154,0.013678752553174757,0.2756990092658446,0.03535697811845931,789.0869198312237,8,0,9,0,56,0.0011975075352894098,0
5523,1073392,535,7074,1603,False,True,True,0.08352293267572235,16.23263584114774,0.008090669741356412,0.1069783135520659,0.024241763729709022,2006.340186915888,11,0,17,0,139,0.0030127320357182237,0
35313,156108,4603,29923,2203,False,True,False,0.5363468292457675,2.3710257078101056,0.06991205660856534,0.45448152724268964,0.03345997408400379,33.91440364979361,5,4,15,2,146,0.00010654176945452838,0
117603,47798,112656,13922,1292,False,True,False,1.5038868067030806,0.6112325500777518,1.4406254270379348,0.1780321260760379,0.01652187235240921,0.42428277233347533,12,0,12,0,37,0.0027401066526695534,1
88262,736785,285,21387,1608,False,False,False,1.0845826695989085,9.05377446942548,0.0035021420411466874,0.26280811169826035,0.019759454042680258,2585.2105263157896,12,0,3,0,154,0.002333457946277713,0
84655,86958,71070,77,176,False,True,False,1.345775488254623,1.3823866860509775,1.1298123436330523,0.0012240826010939219,0.0027979030882146786,1.2235542422963275,15,0,19,0,53,0.0017546334382371233,1
21248,1512,1072,3733,4,False,False,False,0.5862875361855854,0.041720009163808594,0.02957926575635107,0.1030031707728158,0.00011037039461325025,1.4104477611940298,11,0,6,0,12,0.0016923532447286368,0
28574,860,302,347,2,False,False,False,0.36453617389066956,0.01097155139448365,0.00385280060596984,0.004426893411495147,2.551523580112477e-05,2.847682119205298,12,2,14,0,0,0.001343720297412176,0
39600,821272,1730,60604,7282,False,True,True,0.44720471362300684,9.2746643829948,0.019536973600197016,0.6844039006163815,0.08223597789400848,474.7236994219653,8,0,9,0,16,0.0025205225552188044,0
15496,1040549,1105,11826,2220,False,True,True,0.18856878473990102,12.662303845658187,0.013446599582962739,0.1439090377087035,0.02701488784993419,941.6733031674208,11,0,12,0,128,0.001547206062556655,0
164130,104027,81261,29717,523,False,True,True,1.8971387883136113,1.202422815645525,0.9392761535194807,0.3434915821136635,0.006045229917065854,1.280158993859293,8,0,17,0,153,0.0004461441115455219,1
132682,1427,1638,2643,43,False,False,False,1.9861728529889195,0.021361365228253933,0.02451991327531881,0.03956418240944299,0.0006436851470321787,0.8711843711843712,13,0,6,0,90,0.0010920916115397875,1
12397,87200,1226,3778,229,False,True,False,0.15416655786784858,1.0844013750162456,0.01524628538726969,0.046982435720313936,0.0028477971889761494,71.12561174551387,15,0,16,0,96,0.003975597914953086,0
70107,88539,69,23,517,False,True,False,0.9246851172780152,1.1677963056282281,0.00091008420118081,0.00030336140039360335,0.006819036695804041,1283.1739130434783,10,0,13,0,154,0.0010741459065309283,1
9250,1265,885,374,147,False,False,False,0.13304785126701368,0.018195192632732143,0.012729443067168337,0.005379448256633851,0.0021143820687838932,1.4293785310734464,14,0,15,0,133,0.0015175402661187316,1
180339,1323493,2074,2814,1779,False,False,True,2.325618175076342,17.067519368446717,0.02674591793848437,0.036288820192331254,0.022941652850802165,638.1354869816779,11,0,11,0,49,0.003953586487565086,1
51563,1145,329,876,21,False,True,False,0.6529434532076291,0.014499161296331388,0.004166134555889107,0.01109280811841598,0.000265923482290794,3.480243161094225,13,0,5,0,91,0.002060536062205362,0
374878,819,92,0,1612,True,True,False,16.765591623867884,0.03662796840558207,0.0041144970614329065,0.0,0.07209314416336789,8.902173913043478,10,0,5,0,0,0.0008957666480845943,1
100502,654,968,72290,18,True,True,False,2.3920923364704865,0.015566141848437824,0.023039794050898798,1.7206061073754897,0.00042842592243406855,0.6756198347107438,11,0,6,0,21,0.0021143302381344954,1
25176,1293,1219,5828,5,False,True,False,0.6285275688162847,0.03228019329835781,0.030432757641684585,0.14549804063637223,0.00012482673355900157,1.0607054963084495,9,0,5,0,48,0.0007381201150989359,0
95371,309042,133,414,2451,False,True,True,1.1178250823687037,3.62222163032147,0.0015588673281714315,0.0048524140891952824,0.02872769790487352,2323.624060150376,11,0,11,0,38,0.0019271450495665274,1
16119,428415,723,15,549,True,True,False,0.24564879661599653,6.52891799753348,0.011018306343654414,0.00022859556729573472,0.00836659776302389,592.551867219917,14,1,14,0,42,0.003248833107398752,0
1179,225,383,0,0,True,True,False,0.08300485556110825,0.015840621290287835,0.0269642575741344,0.0,0.0,0.587467362924282,6,1,14,0,0,0.0003921361635877038,1
48254,473,432,35517,16,True,True,False,1.1322818164304733,0.011098961726936914,0.010136895277033292,0.8334076610055356,0.0003754405658160478,1.0949074074074074,9,4,15,4,113,0.00022699828878076084,1
83740,1279,1674,0,17,True,True,False,1.6531910751657446,0.025249956832302214,0.03304802794157459,0.0,0.0003356131869813429,0.7640382317801673,13,0,4,0,63,0.001068295466611507,1
133138,13348,16827,6523,31,False,True,False,2.20143807272708,0.22070930459193516,0.27823460206536504,0.1078578658865143,0.0005125852893579555,0.7932489451476793,10,0,22,0,129,0.0022422754432268803,0
15748,931011,168,155,1630,False,True,True,0.21269021290525617,12.574100063953228,0.002268983729240731,0.0020934076073351984,0.02201454451584757,5541.732142857143,9,0,20,0,134,0.0012294488964445574,1
15448,102646,39725,107562,213,False,True,False,0.2692345146691897,1.7889594764845707,0.69234471098094,1.8746376791071584,0.003712257355291132,2.58391441157961,12,0,13,0,92,0.0010870259239502778,0
180558,207945,1056,98,116,True,True,False,2.1488654735661488,2.4748049430139503,0.012567717520607523,0.001166322269904865,0.0013805447276424932,196.91761363636363,8,0,7,0,51,0.002020013196853601,1
2902,33270,1883,578,50,False,False,False,0.08584537380601864,0.9841749092095935,0.055701874182196104,0.01709807927631936,0.00147907260175773,17.668613913967075,14,0,16,0,112,0.0013556347358407459,1
13284,1049130,522,18129,877,False,True,False,0.1761715764035078,13.913496383033134,0.00692273132208906,0.24042566309990915,0.011630719098605568,2009.8275862068965,9,0,14,0,67,0.0026174235744730115,0
62725,172757,196,13152,450,False,True,True,0.8090253276232815,2.2282150422353966,0.0025280026180018044,0.1696341348569374,0.005804087643371489,881.4132653061224,7,0,21,0,88,0.003217962827070827,1
83296,1430,1421,26820,40,False,True,False,1.0508477198034345,0.01804062907365193,0.017927086652908666,0.3383564138149264,0.0005046329810811729,1.0063335679099226,11,0,14,0,149,0.0008959849870569069,0
85674,1221,578,50344,17,False,True,False,1.3423573576221537,0.019130872069200104,0.009056219538081622,0.7887998554068878,0.0002663593981788712,2.112456747404844,12,0,18,0,157,0.002593420068661456,0
101693,952,942,1831,17,False,True,False,1.2417338770751,0.011624503662744685,0.011502397531833502,0.02235763256983773,0.00020758042254901223,1.010615711252654,10,0,5,0,133,0.0013494818279938463,1
49500,1012,817,3109,5,False,True,False,0.7423671503052564,0.015177283961796352,0.012252807309078675,0.04662665596563721,7.498658083891478e-05,1.2386780905752754,11,1,10,0,11,0.001110460060051689,0
100651,139483,5,59,121,False,True,False,1.7872216078815168,2.4767466943412146,8.878310239746832e-05,0.0010476406082901262,0.0021485510780187332,27896.6,11,0,17,0,133,0.0022399748857274927,1
178,405,241,0,0,False,True,False,0.005629758114209554,0.012809281102555446,0.0076223129523848455,0.0,0.0,1.6804979253112033,14,0,20,0,68,0.0016797109725139165,0
25498,191735,133,5752,78,True,True,False,0.45018073305147355,3.3851832634569097,0.0023481856418482226,0.10155461512715021,0.001377131429053845,1441.6165413533834,6,0,7,0,40,3.138868968208271e-05,0
15746,962391,134,7898,2769,False,False,False,0.22566663271916323,13.792679812601818,0.0019204451152272243,0.11319160835869117,0.03968442182137451,7182.022388059701,13,0,15,0,106,0.0031004718541886205,0
129023,56051,2134,886,1152,False,False,False,2.798297832101588,1.2156545095612883,0.046282969499273685,0.019215890804290762,0.024984995718445775,26.265698219306465,15,0,15,0,126,0.0024728242341870675,1
69610,1095,629,47786,6,False,True,False,0.9792603799486196,0.015404253929661521,0.008848653627175431,0.6722444550527903,8.440687084746039e-05,1.740858505564388,7,0,9,0,29,0.0030399043073993737,0
18659,899817,42,117,4655,False,True,True,0.23010091217313344,11.096452783583922,0.000517939777655373,0.0014428322377542534,0.057404992023470505,21424.214285714286,13,0,16,0,138,0.0023593775250529284,0
91147,854,1301,22,126,True,True,False,2.1878711165343026,0.02049921482353006,0.031228897523902347,0.0005280828174679874,0.003024474318225746,0.6564181398923905,11,1,11,0,0,0.0014367671403883538,1
405220,207868,44,45734,0,False,True,False,4.869057888973263,2.4977082208802486,0.0005286968735867518,0.5495323367412843,0.0,4724.272727272727,10,0,11,1,113,0.002677536712312453,1
5191,220693,209100,24,255,True,True,False,0.14100722633739365,5.994857985374382,5.67994818477153,0.0006519309250813807,0.006926766078989671,1.0554423720707795,14,0,1,0,0,0.0011389112036781562,0
5150,1324,1889,0,0,True,True,False,0.06776613628577792,0.017421818338324263,0.024856355620162036,0.0,0.0,0.7008999470619375,8,0,6,0,0,0.0015297354637217658,1
9559,745,825,1,5,False,False,False,0.373113129031802,0.02907932640743723,0.03220193863910834,3.90326528958889e-05,0.0001951632644794445,0.9030303030303031,13,0,12,0,51,0.00021075202501333578,1
4465,1717111,59,607,2100,False,True,True,0.08624953599423758,33.16909899229592,0.0011396915170571148,0.011725300861926588,0.040565291285083745,29103.57627118644,11,0,13,0,116,0.0024409654197376698,0
136745,78610,89747,91774,524,False,True,False,1.755208921781836,1.009009275229589,1.1519597433409225,1.1779775756891018,0.00672587279252391,0.8759067155448093,7,1,7,0,76,0.00019482484960387018,0
5458,5120701,82,1038,953,True,True,True,0.14046899549841224,131.78815055289758,0.0021103806579094546,0.02671433076719529,0.024526741060825735,62447.57317073171,13,0,14,0,138,0.0015071456246428673,0
8594,92606,29,60,133,False,False,False,0.14324841553456522,1.5435958539671801,0.00048338422742638947,0.0010001052981235645,0.0022169000775072345,3193.310344827586,11,0,19,0,149,0.0019508567779431064,0
28848,3089,3907,10586,19,False,True,False,0.6978873634116357,0.07472871830208482,0.09451767640215131,0.2560952450456037,0.0004596457260406641,0.7906321986178654,14,0,11,0,87,0.0023688047773987022,1
3113,2492897,0,2,4265,True,True,False,0.06755005129513457,54.09422429280022,0.0,4.3398683774580516e-05,0.09254769314929294,2492897.0,10,0,18,0,126,0.0011283472398155624,0
36423,847,1138,14636,2,True,True,False,0.5595829106908913,0.013012841483545695,0.017483605204574974,0.22485944268379554,3.072689842631805e-05,0.7442882249560633,11,2,10,0,31,0.0016364881174977062,0
11590,1179313,1180137,12,462,True,True,False,0.22417393886086176,22.810288210510738,22.826226029805074,0.00023210416448061615,0.008936010332503722,0.9993017759802464,5,4,17,1,80,0.0001160492988658403,0
9259,905,1437,11921,2,True,True,False,0.20213745850514717,0.01975746840340838,0.03137180342066059,0.26025279650500693,4.366291359869255e-05,0.6297842727905358,14,2,13,0,33,0.0014846363511237875,0
78596,198552,620,518,1721,False,True,True,0.9420902705456968,2.379941821433523,0.00743162460861026,0.006209002495580831,0.02062875153454558,320.2451612903226,10,0,11,0,160,0.0012276688924604975,1
166374,2155295,23915,1290,1513,False,True,False,1.801652288866575,23.339537247001843,0.2589738450012871,0.01396931883970982,0.01638417008099299,90.12314446999791,7,0,7,0,153,0.004272156825280794,1
4272,321150,1077,19332,638,True,True,True,0.13454831356350097,10.11474506107639,0.03392053691664104,0.608868913344944,0.02009405993762023,298.18941504178275,11,0,11,0,123,0.0014075902679344507,0
80840,920,716,909,73,False,True,False,1.0234991859632228,0.011647937296958991,0.009065133809372433,0.011508668481451873,0.0009242385029108765,1.2849162011173185,9,0,3,0,65,0.0037710017075359248,1
2397,2303744,498,1,1219,False,True,True,0.028216233555285648,27.118472572210255,0.005862196207981749,1.1771478329280622e-05,0.014349432083393078,4625.991967871486,11,0,12,0,140,0.003891082733926704,0
31453,786,10,0,87,True,True,False,0.6514707344158994,0.016280036793021237,0.00020712515003843811,0.0,0.0018019888053344116,78.6,11,1,11,1,14,0.001380353626694378,1
30099,890996,173953,6068,3621,False,True,True,0.38206734758741295,11.310026194591002,2.208105296351149,0.07702530533108813,0.04596384815488961,5.122050208964491,10,0,10,0,33,0.002777568935919074,0
62043,2063778,2141379,634,2063,False,True,True,1.4936477998806672,49.6842104531071,51.55240771820614,0.015263167563211692,0.0496654805724065,0.963761202477469,14,0,12,0,43,0.0021623391689801494,1
39956,1674,1122,25035,5,False,True,False,0.5684081430452413,0.023814076270340725,0.01596140595897389,0.35614420515410994,7.112926006672857e-05,1.4919786096256684,8,0,5,0,1,0.002334839803816698,0
51926,145058,1414,1388,1141,False,True,False,0.6378861295511371,1.7819683045185235,0.017370315202120477,0.01705091761000228,0.014016640484879394,102.58698727015559,9,1,13,0,117,0.002141584333984574,1
19695,1696,1225,15913,29,False,True,False,0.6413809872899785,0.05523138636424491,0.03989295300483492,0.5182176009517862,0.0009444046017471124,1.3844897959183673,12,0,13,0,154,0.0009416567410070601,1
16997,169519,260,6192,1119,False,True,True,0.20167283724732893,2.011377166401715,0.0030849525024595824,0.07346933036626821,0.01327716096250874,651.9961538461539,12,0,14,0,157,0.0009690830919408341,0
288782,1013,2462,60378,60,False,True,False,3.7419264465139044,0.013126065649239167,0.03190165215047071,0.78235497706788,0.0007774569979806022,0.41145410235580826,12,0,10,0,28,0.0034952099438289278,1
25222,118887,1256,341,166,False,False,False,0.45328825837778186,2.1366299727919813,0.022572756027376656,0.006128431373674713,0.002983341959032265,94.65525477707007,6,0,19,0,131,0.0004072599764580088,1
3,4,2,6,0,True,True,False,4.492512479201331,5.990016638935108,2.995008319467554,8.985024958402661,0.0,2.0,13,0,3,0,25,0.0029359574041112413,0
69997,105569,82293,7,258,True,True,False,1.3358224447519784,2.0146783386433933,1.5704792554820144,0.00013358796967389815,0.004923670882266532,1.2828430121638537,15,1,3,0,0,0.0007127949154221011,1
51784,1126,2313,13176,38,True,True,False,1.013558395421685,0.022038984111787757,0.045271909636381065,0.25789134516599954,0.0007437667817477218,0.48681366191093817,9,0,5,0,146,0.0017719156547832985,1
88322,1335442,15,32,5370,False,True,False,1.3718258735950313,20.74221471757315,0.0002329814554009813,0.0004970271048554268,0.0834073610335513,89029.46666666666,13,0,20,0,96,0.0014325781354513059,1
22652,397999,743,226,1055,False,True,True,0.27197680472820046,4.7786728017402025,0.008921012092223774,0.002713524539492023,0.012667116766212762,535.6648721399731,12,0,20,0,160,0.003951590571097249,0
93304,850,1142,40743,0,False,True,False,1.9539556604177166,0.01780054779382512,0.0239155595065274,0.8532326103103728,0.0,0.7443082311733801,12,2,12,0,99,0.001651735894813848,1
4285,88281,589,0,151,False,False,True,0.0706060946443071,1.4546503246893991,0.009705248482029612,0.0,0.002488102751759714,149.88285229202037,12,0,11,0,28,0.0018382125160335213,0
20780,1166,1604,2070,0,False,True,False,0.3418162333915466,0.0191798714212966,0.026384660171320535,0.03405002902408573,0.0,0.726932668329177,12,0,20,0,42,0.002543612371487198,0
8954,1075927,39,4271,2172,False,True,False,0.10371221413955799,12.462225979733326,0.0004517284287963772,0.049470054343316076,0.025157798649890546,27587.871794871793,10,0,5,0,0,0.002207719349883798,1
7,65,23,0,0,True,True,False,0.042277906773860174,0.39258056290013016,0.13891312225696914,0.0,0.0,2.8260869565217392,11,2,13,0,0,0.00184946216937043,0
54192,121682,2305,14812,792,False,True,True,0.7788957061151992,1.7489221160228388,0.03312951362923557,0.212891260683834,0.011383329628787233,52.79045553145336,13,0,15,0,157,0.0014595297880528667,0
161463,107447,99090,2839,537,False,True,False,2.3968004955611364,1.5949723642355056,1.4709187931919574,0.0421428847903115,0.00797137341754043,1.0843374709859723,6,1,10,1,120,0.00014026752452180657,1
323597,354410,208859,212752,1381,False,True,False,4.619772293985704,5.059668348938567,2.9817366092688133,3.037314298618487,0.019715589260698517,1.6968864161946577,7,0,7,0,110,0.00048250876861663495,1
988,806,3183,751,0,False,False,False,0.05507830812036339,0.04493230399292803,0.17744357767926788,0.04186620384452723,0.0,0.25322023248507697,15,2,17,0,146,0.001853121003895087,0
10056,39817,29167,2887,44,False,True,False,0.11321797213337845,0.4482895780066358,0.3283839094286246,0.03250400612063083,0.0004953849218246472,1.3651386841293243,5,1,20,0,99,0.0005605201443998998,1
63229,136464,73,47,386,True,True,True,1.3385971571843938,2.889027542077387,0.0015454552890993175,0.0009950191587351771,0.008171859473867624,1869.3698630136987,14,0,18,0,90,0.0010197415015005286,1
80146,309255,52,142,339,False,True,True,1.3409563726973401,5.1742752356763395,0.0008700338305125856,0.0023758616140920606,0.005671951318149356,5947.211538461538,9,1,9,1,136,0.0001364800930116788,1
115423,970786,1940,460,1427,False,True,False,1.55991192128111,13.119921111154653,0.026218597049854478,0.006216780743779927,0.019285535046465123,500.40515463917524,7,0,11,0,0,0.001296339419365507,1
55520,0,0,55429,0,True,True,False,1.8497081410572,0.0,0.0,1.8466763787943,0.0,0.0,13,0,15,0,129,0.000906624487899227,1
67469,95530,17803,21,37,False,True,False,0.9119879702854046,1.2912924572969022,0.24064565704236104,0.00028385995606861666,0.0005001342083113722,5.365949559063079,12,1,12,0,35,0.0010346200780992848,1
15952,247509,173,23165,413,False,True,True,0.2676857811604133,4.153375125954911,0.002903061693878605,0.38872499502137503,0.006930430517756439,1430.6878612716764,10,0,12,0,152,0.0005106715966193466,0
31543,1112,679,113,5,False,True,False,0.5655721090094832,0.01993837571627763,0.012174601718842186,0.002026111920808788,8.965096994729151e-05,1.637702503681885,8,2,12,0,160,0.0005167414494569782,0
13235,1531439,609,7637,484,False,True,True,0.1706258029173066,19.743332753598573,0.007851236416822041,0.0984563095488833,0.00623973468923131,2514.67816091954,10,0,11,0,108,0.0018294606529822583,0
142379,834,1624,0,17,True,True,False,1.9798598653187707,0.011597237848810954,0.022582631014950828,0.0,0.00023639453648655422,0.5135467980295566,11,1,15,0,13,0.0025119540613054623,1
25818,924037,747236,813,895,True,True,False,0.5053809003605358,18.08779343971061,14.626958031675784,0.015914271903056616,0.01751940141849406,1.2366066410076602,8,1,20,1,139,0.0002407875076116116,0
29763,362642,18994,8842,546,True,True,False,0.5456910583051208,6.64887601269649,0.3482463448391447,0.16211404554426226,0.010010661486899705,19.09245024744656,9,0,10,0,139,0.003072437302394505,0
17001,1095072,753,17986,1707,False,True,True,0.2073163405176279,13.353703878790649,0.009182354238560897,0.21932778663314248,0.020815775146379084,1454.2788844621514,12,0,12,0,134,0.0008762550777214338,0
6175,1212688,5089,446,648,False,True,True,0.07156681574177111,14.054772250729867,0.05898032798540456,0.005169036408231565,0.007510169489986669,238.29593240322265,6,1,4,1,89,0.0007841899537032978,0
96296,62876,69434,4,246,True,True,False,1.6431560645613676,1.0728906778615992,1.1847937420739596,6.825438500296451e-05,0.004197644677682318,0.9055505948094593,14,1,14,0,79,0.0015543863996638743,1
50869,1396438,501,13876,6508,False,False,True,0.581202940514586,15.9549798864988,0.00572416743395403,0.15854001459789646,0.07435704922190185,2787.3013972055887,10,0,11,0,26,0.0009393960543127013,1
5003,92534,7707,2870,101,False,True,False,0.0704011489582586,1.302118712313312,0.10845126024811091,0.04038602788530924,0.0014212504586816146,12.006487608667445,11,0,21,0,23,0.00014908564508103056,0
59108,934796,1471,9552,505,False,True,True,1.2216510371306848,19.320472743209308,0.03040279954691814,0.19742184994708503,0.010437398892721727,635.4833446634942,15,0,4,0,145,0.0019028652209639185,0
10384,4223,3956,15420,201,False,True,False,0.12133372057229486,0.049344405043990874,0.04622459539522327,0.1801777707265781,0.002348620746825045,1.0674924165824065,10,0,12,0,160,0.0036572483978083888,0
43832,107129,1167,66986,1276,False,True,True,0.5436988315770316,1.3288445000916185,0.014475646478609142,0.8309045887027523,0.0158276991488477,91.79862896315339,10,0,19,0,154,0.0012062811438497585,0
289981,779,490,0,6,True,True,False,9.90493053636455,0.02660843602797419,0.016737013676132673,0.0,0.00020494302460570622,1.589795918367347,15,0,12,0,51,0.0018014810063409783,1
8,19,131,106,1,True,True,False,0.00022159514387168588,0.0005262884666952539,0.0036286204808988563,0.0029361356562998377,2.7699392983960735e-05,0.1450381679389313,10,0,10,0,2,0.0011521189732423217,1
60305,96661,101216,2328,81,True,True,False,1.2348814575971958,1.9793528989769098,2.0726268404304413,0.04767107260237579,0.001658658453948642,0.9549972336389504,9,3,9,0,1,0.0006585050392458158,1
270994,1354991,51117,2718,14092,False,True,True,3.1633138877200846,15.81681457167216,0.596688915616536,0.031727223284733944,0.1644959641385102,26.5076393372068,3,2,12,2,158,0.00017544573150698122,1
54834,105580,114831,3119,39,False,True,False,0.6544681454184679,1.2601441950848349,1.370558989067879,0.03722665035489297,0.0004654823224882417,0.919438130818333,6,0,12,0,37,0.0001007340410837449,1
451194,873,744,11,53,False,True,False,8.568150906285807,0.01657822520066204,0.014128521820495484,0.0002088894355180784,0.0010064672802234686,1.1733870967741935,11,0,17,0,15,0.0022995411930052507,1
32292,912073,1357,3578,4325,False,True,True,0.3777791978157159,10.670203341055787,0.015875336660347038,0.041858477944525935,0.05059751735888057,672.1245394252027,12,0,19,0,88,0.004127565701843156,0
7155,31939855,456,532,64527,False,True,True,0.0835518676795838,372.97477829001997,0.005324898904526934,0.0062123820552814225,0.7535082272201962,70043.54166666667,4,0,4,0,18,0.0018589515298572947,0
43099,1011749,542,1484,1139,False,True,True,0.5767118078769459,13.538309355383932,0.007252553420480861,0.019857544789656085,0.015241067058907197,1866.6955719557195,13,0,14,0,114,0.002347811176720347,0
23755,1147655,1474,3124,3867,False,True,True,0.2834563513613005,13.694384294740194,0.017588493450076063,0.03727710552105674,0.04614294719908015,778.5990502035278,11,0,14,0,83,0.003963192186713303,1
18604,102342,1285,2000,846,False,True,True,0.2204637711182196,1.2127877479993996,0.01522769006057365,0.02370068491918078,0.01002538972081347,79.64357976653696,7,0,7,0,106,0.0019372389004601843,1
84855,1718,1695,46162,30,False,True,False,1.0076121027671987,0.020400419451464823,0.020127305570566283,0.5481514334799297,0.000356235496824182,1.0135693215339232,10,0,10,0,91,0.0056734613733341625,0
