statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,profile_use_background_image,verified,tweet_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,name_length,num_digits_in_name,description_length,screen_name_likelihood,is_bot
1131,1127,1095,632,12,False,True,False,0.026266782620013897,0.02617388506874948,0.025430704658634146,0.01467781309977788,0.0002786926537932509,1.0292237442922374,14,0,15,0,144,0.0003494803864535199,1
729,1302,1273,856,10,False,True,False,0.019935112136714884,0.03560427435116979,0.034811245198954795,0.023408032906759864,0.0002734583283499984,1.0227808326787118,12,0,13,0,144,0.00047653192637128413,1
517,1106,969,183,10,False,True,False,0.013205837916943538,0.028250786723674183,0.024751367391718158,0.004674406844875566,0.0002554320680259872,1.1413828689370484,13,0,14,0,144,0.0006508057637845659,1
6475,13257,12986,12823,84,False,True,False,0.1320010570277694,0.270260696991064,0.26473601954634957,0.2614130585740675,0.0017124461452251167,1.0208686277529648,11,0,5,0,113,0.00035046829281274643,1
1620,1476,1449,778,16,False,True,False,0.031980041997165025,0.029137371597417024,0.028604370897464274,0.01535831646530518,0.0003158522666386669,1.0186335403726707,13,0,14,0,146,0.0008764561822925867,1
5006,3790,3657,4763,19,False,True,False,0.10972518345843542,0.08307200265830408,0.08015681100828971,0.10439893104525128,0.0004164559500020521,1.0363686081487558,13,0,14,0,144,0.0005656227276958233,1
1470,1481,1425,505,11,False,True,False,0.032757897613730144,0.033003024738730846,0.031755104829636366,0.01125356346594131,0.0002451271250007018,1.0392982456140352,15,0,16,0,144,0.0005525510884042608,1
5620,5074,4942,6461,45,False,True,False,0.11755137351476569,0.10613090199535963,0.10336990888077793,0.13514224631297173,0.0009412476526983017,1.0267098340752732,11,0,12,0,141,0.0005837277100233942,1
1524,1530,1505,786,10,False,True,False,0.03919319286591307,0.03934749677483399,0.03870456382099683,0.020213812068640206,0.0002571731815348627,1.0166112956810631,13,0,14,0,144,0.0005096170782430945,1
804,1223,1209,867,9,False,True,False,0.022127639339661522,0.03365933198060453,0.033274024827923854,0.02386152152672455,0.0002476974552947185,1.011579818031431,12,0,13,0,144,0.0003996392541732079,1
648,1099,1000,325,13,False,True,False,0.01705816388565142,0.028930435355448942,0.026324326984029974,0.008555406269809742,0.0003422162507923896,1.099,14,0,18,0,144,0.0006255773803836801,1
1042,1538,1470,915,7,False,True,False,0.02799333398660068,0.04131837588425321,0.039491555624091165,0.024581478500709807,0.0001880550267813865,1.0462585034013605,13,0,14,0,144,0.0006089212796790722,1
909,1484,1393,724,8,False,True,False,0.025065210602918043,0.04092054184238765,0.038411263333184634,0.019963930117175645,0.00022059591289696847,1.065326633165829,15,0,19,0,144,0.0008379984527507706,1
2055,1764,1780,768,15,False,True,False,0.04187923292733461,0.03594888899455876,0.03627495601491757,0.01565121697722286,0.000305687831586384,0.9910112359550561,14,0,15,0,144,0.0007352799161323494,1
565,1326,1213,240,13,False,True,False,0.013735902702590857,0.03223682651970881,0.029489645979190633,0.005834719732073992,0.0003160473188206746,1.0931574608408903,11,0,14,0,144,0.0004938644107108564,1
10003,6561,6393,10492,30,False,True,False,0.2010877572932172,0.13189410932728163,0.12851684818309883,0.21091799955217783,0.000603082347175499,1.0262787423744721,11,0,11,0,152,0.0020268852254673986,1
1220,1409,1394,1174,13,False,True,False,0.03430533125780872,0.03961984569037089,0.039198058830643735,0.03301185155464544,0.00036554861176353554,1.0107604017216643,15,0,17,0,144,0.0005254674474992761,1
3900,2491,2400,2804,26,False,True,False,0.09252981252563683,0.05910045205163111,0.05694142309269958,0.06652656264663735,0.0006168654168375789,1.0379166666666666,14,0,15,0,144,0.0008240535884751263,1
2830,1708,1690,1620,17,False,True,False,0.06108878710755566,0.03686913370307599,0.03648058311369932,0.03496955304390112,0.00036696444552241915,1.0106508875739646,14,0,17,0,144,0.0004424410407442027,1
1385,1198,1183,613,11,False,True,False,0.02989779397753973,0.02586105211920043,0.025537249296338986,0.013232742027604227,0.00023745540343172346,1.0126796280642434,12,0,13,0,144,0.0005735295170385739,1
918,1413,1355,503,11,False,True,False,0.024102999802409084,0.03709971538213947,0.03557686790007005,0.013206763508291686,0.0002888159017717864,1.0428044280442805,11,0,12,0,144,0.0006684719670446232,1
2265,2227,2191,1666,19,False,True,False,0.062290412033505334,0.06124536317819707,0.06025531689422083,0.045817141919567275,0.0005225244276541286,1.0164308534915563,11,0,12,0,138,0.000612596868506269,1
620,1249,1104,226,6,True,True,False,0.025500413627676962,0.051370994549949235,0.04540718813702478,0.009295312064282248,0.0002467781963968738,1.131340579710145,13,0,18,0,144,0.0002666583006071235,1
1392,1588,1504,708,12,False,True,False,0.030336697569695266,0.03460824406657764,0.03277758128219948,0.015429872039758798,0.00026152325491116607,1.0558510638297873,12,0,13,0,144,0.0004719145382340813,1
1360,1429,1430,1007,11,False,True,False,0.03501591328789685,0.03679245594735632,0.03681820294242095,0.025927224030082442,0.0002832169457109304,0.9993006993006993,12,0,13,0,144,0.0006111378182803585,1
571,1097,1081,366,9,False,True,False,0.016535031401799117,0.03176695174741442,0.03130362337188239,0.010598636590295056,0.00026062221123676366,1.0148011100832564,12,0,13,0,144,0.0005572936222292893,1
1773,1652,1621,887,8,False,True,False,0.03614256273850139,0.033675980622675857,0.03304404636159659,0.01808147385733262,0.00016307980931077899,1.0191239975323874,13,0,13,0,144,0.0005506118917550458,1
1146,1308,1227,531,9,False,True,False,0.024233684474855337,0.02765938856292389,0.025946536518889615,0.011228696733113597,0.00019031689378158642,1.0660146699266504,11,0,12,0,144,0.0003681141401498854,1
1299,1637,1562,607,7,False,True,False,0.026957797194942165,0.03397222017561226,0.03241576537220913,0.01259690754220931,0.00014526911498429187,1.0480153649167734,11,0,12,0,144,0.0005514583277870229,1
517,1221,1050,299,14,False,True,False,0.01729899840918366,0.04085508134934864,0.03513336233973471,0.010004643180553026,0.0004684448311964628,1.1628571428571428,11,0,12,0,156,0.000436899619108429,1
2731,1656,1726,2041,12,False,True,False,0.055306242001553575,0.03353611744949569,0.034953706955211085,0.04133285973093037,0.00024301534383692526,0.9594438006952491,15,0,16,0,144,0.0010060667577589534,1
1680,1511,1483,1120,13,False,True,False,0.03725067798789995,0.03350343716649811,0.03288259253336644,0.024833785325266634,0.0002882492939539877,1.0188806473364802,14,0,15,0,144,0.000583840291578668,1
3974,1601,1682,1496,16,False,True,False,0.07951603180630157,0.03203451608502486,0.033655250502818125,0.029933564061959524,0.00032014507018138526,0.9518430439952438,14,0,15,0,144,0.0006825942743494745,1
1153,1268,1255,705,10,False,True,False,0.03132109035968561,0.03444504993589016,0.03409190667944965,0.019151230445427887,0.00027164865880039557,1.0103585657370517,13,0,14,0,144,0.0005079036863430698,1
1220,1362,1336,927,12,True,True,False,0.03810263421676761,0.04253753098626023,0.04172550763409961,0.02895175567126522,0.00037478000868951743,1.0194610778443114,14,0,15,0,144,0.0005257479659746977,1
1344,1349,1300,544,11,False,True,False,0.0295317662291167,0.029641631430861924,0.028564952453758712,0.011953333949880568,0.0002417034438394968,1.0376923076923077,14,0,15,0,144,0.00041786064540859776,1
1182,1153,1149,288,9,False,True,False,0.024550001308791078,0.023947674711536474,0.023864595180880667,0.005981726207218131,0.0001869289439755666,1.0034812880765884,12,0,13,0,144,0.0005559793779440718,1
834,1300,1260,621,12,False,True,False,0.025662086796726425,0.040000854719117934,0.03877005918929892,0.01910810060044018,0.00036923865894570397,1.0317460317460319,14,0,17,0,144,0.0004405580866791587,1
1096,1503,1257,295,8,False,True,False,0.022073399333931147,0.030270364232571637,0.02531593336017468,0.00594128905429716,0.00016111970316738062,1.1957040572792363,14,0,15,0,144,0.0005988547142980409,1
682,1216,1193,627,12,True,True,False,0.02331917469763169,0.041577883331847705,0.0407914595517223,0.021438596092983975,0.00041030805919586556,1.019279128248114,11,0,12,0,144,0.0004877055258763803,1
854,1382,1305,720,11,False,True,False,0.02407152531478233,0.03895415454921449,0.036783771119193134,0.020294494410589316,0.00031005477571733676,1.0590038314176244,12,0,13,0,145,0.00044097169089710766,1
1107,1304,1245,658,0,False,True,False,0.027558558392530835,0.03246283662498664,0.03099404263658617,0.016380787192669638,0.0,1.0473895582329318,12,0,13,0,144,0.00047462354639783743,1
1101,1472,1421,738,10,False,True,False,0.030394775730365118,0.040636793710351914,0.03922886131957205,0.020373609890108498,0.0002760651746627168,1.035890218156228,15,0,17,0,144,0.0007072082488104762,1
1863,1447,1445,1103,11,False,True,False,0.0391864123014251,0.030436252603414985,0.030394184527943784,0.02320054362236816,0.00023137441509161357,1.0013840830449827,12,0,13,0,146,0.0007243486456474255,1
1024,1407,1347,723,9,False,True,False,0.03316052630821443,0.04556334034732197,0.043620340758950035,0.023413145039881865,0.00029144993825579087,1.044543429844098,13,0,14,0,144,0.0005111304612373584,1
895,925,930,287,10,False,True,False,0.01825522187165498,0.01886712875003448,0.018969113229764394,0.005853909136497184,0.0002039689594598322,0.9946236559139785,15,0,16,0,144,0.0006121671003832085,1
1190,1433,1392,769,15,True,True,False,0.0373914345719633,0.04502682835430538,0.04373855203712009,0.02416303629062166,0.0004713206038482769,1.0294540229885059,14,0,15,0,144,0.0006319586157396467,1
1573,1545,1481,919,10,False,True,False,0.047840590569905556,0.046989009809602085,0.045042539500337014,0.027950097097103117,0.00030413598582266723,1.0432140445644835,13,0,14,0,144,0.0004617038353835268,1
