1620560893	bot
418169143	bot
206206801	bot
1617333806	bot
14372291	bot
3383777387	bot
605693846	bot
532053954	bot
322303497	bot
436296702	bot
330789487	bot
139843249	bot
1454340882	bot
2222408389	bot
2193181628	bot
447659152	bot
1040571972	bot
516550591	bot
582633768	bot
599142600	bot
776581663	bot
1480547990	bot
946277719	bot
551016633	bot
478689117	bot
1240599043	bot
577312265	bot
143584129	bot
4788865105	bot
1839473198	bot
451165265	bot
28335312	bot
1685374046	bot
468795613	bot
2298726172	bot
2208975942	bot
701427289725214722	bot
411618389	bot
3176190668	bot
340407436	bot
90925810	bot
509711057	bot
584025169	bot
771212995	bot
723286749590503424	bot
1024668043	bot
2234386760	bot
3006946715	bot
3254458640	bot
2889579911	bot
495064868	bot
1219177242	bot
317764070	bot
405881384	bot
185000398	bot
292705075	bot
83342566	bot
226570734	bot
190310561	bot
2387672659	bot
2317041634	bot
394741706	bot
979750488	bot
402688464	bot
3389852593	bot
1935504236	bot
418812532	bot
1452759505	bot
3933057033	bot
580971734	bot
612131898	bot
2922308472	bot
421958397	bot
846057361370484736	bot
574268954	bot
2468066148	bot
488643031	bot
547852928	bot
482984966	bot
364914163	bot
720208816	bot
4531333585	bot
3660445518	bot
151006716	bot
1150905714	bot
161646556	bot
436376161	bot
779641620	bot
418877310	bot
2447246443	bot
3241072159	bot
419493460	bot
854165003011674112	bot
902406518871601152	bot
2467138189	bot
408237470	bot
2385797453	bot
2402724529	bot
634687200	bot
82991978	bot
580145290	bot
2601519820	bot
1956894116	bot
1584997010	bot
2296890645	bot
2681559138	bot
2543448996	bot
1055196986	bot
395349399	bot
2258326084	bot
286497233	bot
1258627273	bot
1084364646	bot
3367922308	bot
448682226	bot
241299171	bot
2889953323	bot
2497886701	bot
731980609	bot
189271687	bot
1923110419	bot
625529080	bot
1009605672	bot
2428411701	bot
1058013960	bot
578049776	bot
2369598896	bot
361999755	bot
1635686959	bot
548708214	bot
2851767848	bot
3158111387	bot
2299811992	bot
486891826	bot
410138395	bot
112819221	bot
1935641257	bot
1010863298	bot
587376258	bot
3234923478	bot
381469116	bot
710928298	bot
458584305	bot
760414888673943552	bot
424477965	bot
1048411128	bot
26751076	bot
952533181995061248	bot
236896827	bot
763369760289456129	bot
3012303658	bot
469122450	bot
1127439978	bot
953327137	bot
3501343275	bot
1923835578	bot
4772794523	bot
3067924143	bot
279525077	bot
938602152	bot
830558621549359104	bot
2712869673	bot
2883460244	bot
772929950	bot
236351213	bot
464535622	bot
387128972	bot
491218468	bot
309604624	bot
1851494929	bot
2363110412	bot
453554138	bot
431994566	bot
3385781169	bot
128027318	bot
1077739507	bot
737127481	bot
2430971106	bot
523475260	bot
336427851	bot
2510222992	bot
174159270	bot
739332631959986176	bot
315537584	bot
1910601966	bot
1397471485	bot
587768848	bot
263141452	bot
436508644	bot
617175107	bot
542500119	bot
1261570206	bot
105130488	bot
2421648439	bot
1868658349	bot
2449894627	bot
1311031339	bot
1466837876	bot
1271781139	bot
2728623510	bot
1266200336	bot
1143078475	bot
2240581152	bot
427664168	bot
3194175062	bot
1337336354	bot
307358284	bot
1560626653	bot
19651777	bot
2412878834	bot
808116794	bot
469706730	bot
319886492	bot
2540754891	bot
2716471585	bot
789018732	bot
964871749	bot
926830134211985408	bot
1020475303	bot
743986680806334464	bot
3240730535	bot
524772975	bot
625288755	bot
1074682824	bot
25836863	bot
2406277802	bot
1607015010	bot
92814054	bot
321319638	bot
1077363637	bot
2928676465	bot
711922333254946816	bot
2487331020	bot
1382551940	bot
358767857	bot
1055950159	bot
332104620	bot
1217095622	bot
529310041	bot
635524818	bot
127373913	bot
256296169	bot
4775295319	bot
4662199712	bot
4781046230	bot
42594611	bot
224249282	bot
1578837067	bot
366341552	bot
2837930903	bot
360132407	bot
541956872	bot
1165844690	bot
442080178	bot
384153112	bot
2563170300	bot
3180182011	bot
853483278	bot
58048537	bot
2997686674	bot
315857998	bot
490562221	bot
479818815	bot
946278348	bot
197721993	bot
936179356975722498	bot
742670826	bot
318980852	bot
614653727	bot
738850194	bot
257976039	bot
501784225	bot
212145683	bot
2223168968	bot
2793752271	bot
416874751	bot
2177912179	bot
2962662566	bot
2859232759	bot
944420108	bot
2878777300	bot
191428927	bot
333169434	bot
767747239963947008	bot
944318585068863488	bot
410403659	bot
3163169363	bot
617824547	bot
409769010	bot
395024285	bot
387097898	bot
3196350594	bot
2286846181	bot
802078657	bot
398454413	bot
1258005421	bot
367190152	bot
1213183585	bot
2342923344	bot
326528092	bot
312449271	bot
840632749610291200	bot
196012794	bot
3086506227	bot
323473689	bot
951477679445954560	bot
267688980	bot
1025229434	bot
564909759	bot
311328377	bot
953338562866540544	bot
393474283	bot
2550729391	bot
380110032	bot
1164997045	bot
8988142	bot
600421707	bot
2676313681	bot
443971359	bot
878427518	bot
2279355684	bot
2370893149	bot
1484838966	bot
1864587661	bot
634997508	bot
203555418	bot
760136292	bot
2242425940	bot
2780374511	bot
1455876757	bot
724621170427985920	bot
192415508	bot
1686384866	bot
38512989	bot
501740082	bot
384676040	bot
302228601	bot
1073794436	bot
924204441615654912	bot
291548248	bot
933722352596242432	bot
1393607802	bot
1489533818	bot
4757099172	bot
1524874524	bot
17362839	bot
949183090601218048	bot
921380510	bot
1399962240	bot
3287216719	bot
147225606	bot
2883085888	bot
182009252	bot
486042726	bot
576900356	bot
397269042	bot
712578168	bot
183757301	bot
3342367613	bot
212593346	bot
713345772364767232	bot
2387437526	bot
539242909	bot
2943734138	bot
545366855	bot
3187744970	bot
368852497	bot
46558423	bot
1499257591	bot
44048478	bot
342017438	bot
408372325	bot
73641885	bot
752331728	bot
196931998	bot
1269767287	bot
3681550396	bot
611971009	bot
2410931724	bot
209113939	bot
78375890	bot
260073752	bot
705812725629227008	bot
150324189	bot
366205155	bot
110153587	bot
712548892	bot
468343748	bot
572849226	bot
2187640976	bot
332281064	bot
405920781	bot
784782878550941697	bot
737788038	bot
1132154960	bot
22238734	bot
1436539807	bot
576819323	bot
1309861849	bot
18583783	bot
828756924	bot
2275587104	bot
22938470	bot
304016152	bot
2187377069	bot
110739712	bot
1129479060	bot
398246017	bot
2288178469	bot
988551384	bot
2389212374	bot
633753269	bot
1887367688	bot
582464399	bot
376257298	bot
415935973	bot
240072578	bot
370959434	bot
1640098104	bot
2343743827	bot
231770874	bot
1207110884	bot
2601573420	bot
154105392	bot
1668204205	bot
3303289061	bot
312175004	bot
273701661	bot
422638653	bot
19178535	bot
221763190	bot
716766680907522048	bot
1183035703	bot
1642233913	bot
2833611282	bot
752881027442442240	bot
2540115967	bot
312595419	bot
1109593670	bot
436438204	bot
365940166	bot
54748845	bot
755151488	bot
2459639281	bot
956267590145409024	bot
42352323	bot
2450053771	bot
1548032035	bot
167296168	bot
635351879	bot
810127623766409216	bot
101741364	bot
4848884206	bot
1553703895	bot
355670535	bot
183789282	bot
3241963822	bot
712188914	bot
861918821665443842	bot
109266651	bot
1012326499	bot
855789558402658304	bot
3052900618	bot
193042407	bot
2481440601	bot
415382804	bot
270197813	bot
239355919	bot
2721071666	bot
4740581652	bot
293424007	bot
2214008899	bot
164581844	bot
771165443843235840	bot
1139239454	bot
386774575	bot
4831682733	bot
550898716	bot
2532369311	bot
626174686	bot
1425413263	bot
594911476	bot
3122470826	bot
1696327476	bot
435222124	bot
817841066	bot
3407091796	bot
1539558228	bot
68976292	bot
261743757	bot
612353387	bot
120524196	bot
228070017	bot
2387028740	bot
207461891	bot
2944930012	bot
408907498	bot
3312193364	bot
340897242	bot
187013926	bot
4631806574	bot
593525052	bot
877550156606058496	bot
401090586	bot
762965971	bot
387507592	bot
440338235	bot
1258573296	bot
2882859108	bot
899475648	bot
2233868140	bot
2257918831	bot
2403150066	bot
4563091112	bot
2894710828	bot
125283224	bot
2320926948	bot
2545957097	bot
878662332	bot
304558814	bot
749612119	bot
1048630742	bot
522504936	bot
41396318	bot
318884880	bot
67090868	bot
155307749	bot
862052295206371329	bot
299010013	bot
427990026	bot
280671776	bot
74540758	bot
164997097	bot
1041780800	bot
2415638576	bot
587876304	bot
503735099	bot
20897436	bot
2798391643	bot
1402730622	bot
884289774	bot
2652129859	bot
406783996	bot
403219317	bot
198014604	bot
1944037734	bot
841574724530388992	bot
1328237336	bot
2741539787	bot
852584510	bot
3403801409	bot
35299909	bot
1447165183	bot
704857051	bot
1960411896	bot
2387804934	bot
721649844	bot
477534742	bot
93894074	bot
279141554	bot
995209777	bot
591834090	bot
3407617119	bot
2253941533	bot
1041705752	bot
433082049	bot
510515959	bot
956234694	bot
2165940152	bot
613733022	bot
1009511797	bot
2853714675	bot
2775745873	bot
3311041144	bot
491839800	bot
460787535	bot
262150508	bot
534212401	bot
1876024909	bot
139934593	bot
422622984	bot
412885175	bot
258374304	bot
563063815	bot
1423800254	bot
140582838	bot
182954044	bot
425356335	bot
391107303	bot
1407458851	bot
521562869	bot
531128464	bot
483013624	bot
953840109354303488	bot
566678819	bot
419062020	bot
509024105	bot
1952143561	bot
2970733580	bot
192870045	bot
173693180	bot
3190005486	bot
788191072530948096	bot
4812877483	bot
2663130403	bot
349795241	bot
362371378	bot
211301792	bot
3121236531	bot
429267115	bot
2538831740	bot
2429745632	bot
496562302	bot
1103815614	bot
746442175	bot
111963785	bot
317495534	bot
240023160	bot
1881071101	bot
485056733	bot
274830336	bot
125218443	bot
2351270196	bot
480041225	bot
1936120327	bot
1711476811	bot
920545561	bot
621670424	bot
4470869478	bot
1026416534	bot
3436620850	bot
432990905	bot
1864115916	bot
823167722	bot
4190122492	bot
3461885832	bot
855520010	bot
733160394	bot
2797833497	bot
346268813	bot
1451242477	bot
37764913	bot
1548395712	bot
322606542	bot
521802593	bot
782805926	bot
616898951	bot
110045963	bot
492181260	bot
4844514145	bot
366028892	bot
1532898176	bot
2223449912	bot
4618742472	bot
3047713530	bot
2215324675	bot
2594527286	bot
368190452	bot
2963595149	bot
182780234	bot
3173292613	bot
984469364	bot
427635640	bot
216982048	bot
284300608	bot
2822428304	bot
977043217	bot
3265559510	bot
2204910649	bot
2516771956	bot
343329485	bot
1694012485	bot
202069129	bot
3360866105	bot
2717463857	bot
284051551	bot
3355639486	bot
197254066	bot
455650128	bot
149925504	bot
608370401	bot
1676937181	bot
2295545734	bot
1547074393	bot
1428068352	bot
257062558	bot
2697308394	bot
191362682	bot
250013380	bot
796162357	bot
3230507142	bot
480544631	bot
2398742664	bot
35907364	bot
4712364014	bot
982097468	bot
2815605015	bot
2162269728	bot
1473955993	bot
2934692852	bot
381559258	bot
3219489968	bot
1474593828	bot
2984075455	bot
134806988	bot
3806021306	bot
1355202331	bot
716992873	bot
804691276926840832	bot
2340488106	bot
1730813773	bot
898500175408353280	bot
1612147836	bot
245925511	bot
793360814	bot
2395020754	bot
91862741	bot
1404370153	bot
2448608606	bot
781793057112940544	bot
3955226135	bot
2942812438	bot
2981952074	bot
1437705907	bot
426455603	bot
1266869011	bot
501754561	bot
2624424954	bot
2230034354	bot
944391919	bot
1479475068	bot
2836541185	bot
2728466868	bot
124760028	bot
933458702	bot
1057047368	bot
2296242662	bot
970540675	bot
2772611970	bot
3302287870	bot
486857120	bot
550033225	bot
1125591582	bot
4779227375	bot
745964574	bot
3224360844	bot
21789856	bot
387134341	bot
891896388	bot
2458829816	bot
1065979868	bot
2278356355	bot
322267864	bot
853357266	bot
2941019367	bot
2593867585	bot
1647978356	bot
502428914	bot
321967507	bot
71621056	bot
355923529	bot
552503478	bot
449989357	bot
948641801438744576	bot
467401847	bot
567067678	bot
3112264441	bot
2163584946	bot
29707629	bot
2176705905	bot
614420338	bot
320785810	bot
2897867515	bot
4437393012	bot
784262317	bot
24871536	bot
739203386	bot
511669879	bot
616914824	bot
2387937626	bot
307514131	bot
911638705	bot
755327804	bot
125393151	bot
358120965	bot
724724617	bot
165293225	bot
733575367	bot
756114662157017088	bot
2316694900	bot
476065505	bot
397818506	bot
1180335956	bot
1136841026	bot
619632111	bot
304981587	bot
56875648	bot
317252735	bot
143761617	bot
403024039	bot
2678384380	bot
716665134	bot
2390947956	bot
591188990	bot
1275011533	bot
2328797096	bot
202759387	bot
316343484	bot
298839295	bot
943172317550661638	bot
1148887920	bot
2167985372	bot
1272412069	bot
394296388	bot
2745727480	bot
1458508038	bot
2886099594	bot
454950627	bot
185025490	bot
544482962	bot
2367624342	bot
380946856	bot
562158741	bot
335530245	bot
2543983728	bot
3861743894	bot
4073498779	bot
1043786641	bot
2821255726	bot
1851587898	bot
1971902689	bot
3350918163	bot
2305362732	bot
831796375	bot
543414949	bot
704342731	bot
434747307	bot
2741737057	bot
262326248	bot
1216885417	bot
330216271	bot
381047534	bot
819624714079469568	bot
625830022	bot
127281465	bot
2279808041	bot
286319846	bot
600843268	bot
2390448708	bot
369257272	bot
405943289	bot
2381231368	bot
1549969489	bot
1732623308	bot
587963096	bot
519147722	bot
2599347186	bot
197045438	bot
4913838674	bot
3183813810	bot
512841840	bot
1442955246	bot
931895117425860609	bot
499511387	bot
771053888	bot
3281169679	bot
2801777631	bot
3647151559	bot
397529561	bot
307714716	bot
2249651197	bot
604225200	bot
2903836507	bot
1287257461	bot
631023405	bot
968936234	bot
394494038	bot
172287144	bot
445303377	bot
373775375	bot
480519391	bot
450011888	bot
1447728452	bot
1933105668	bot
289197895	bot
1279105008	bot
556136182	bot
2724096181	bot
745061542731800577	bot
899502090774380544	bot
2576388386	bot
533250005	bot
1683546481	bot
485376638	bot
4768586666	bot
348355596	bot
760077087550103553	bot
578163159	bot
2924311915	bot
326709541	bot
767318729654870017	bot
1510050439	bot
209487768	bot
628231068	bot
751245614	bot
4497014896	bot
130838897	bot
838881798	bot
2528705298	bot
1960850426	bot
272850547	bot
757649886	bot
365835667	bot
268775619	bot
209841920	bot
2838617443	bot
818919655	bot
837124585006874627	bot
196031694	bot
1303819884	bot
83968817	bot
2494796268	bot
154820866	bot
447633387	bot
2804606465	bot
401121086	bot
1359761370	bot
341155186	bot
395771243	bot
1192156800	bot
3147214999	bot
393866135	bot
2569242318	bot
452895456	bot
2389072063	bot
233741460	bot
2897336670	bot
1653625434	bot
4051201432	bot
764511708853391361	bot
727079113412976644	bot
469438330	bot
4824471521	bot
940548120	bot
203771555	bot
1172185398	bot
98147762	bot
1579220821	bot
2799451090	bot
532967493	bot
2267677418	bot
831120244714385412	bot
408276729	bot
761272942718177280	bot
3156594628	bot
869569050287906816	bot
2728267594	bot
161439585	bot
365159192	bot
2210327717	bot
2175888685	bot
1716704454	bot
2996588858	bot
144903567	bot
931213627742355456	bot
3490245501	bot
751608607888650240	bot
2362574269	bot
3765028042	bot
2898419468	bot
2320829523	bot
2251154594	bot
40426450	bot
556044573	bot
323647915	bot
232530401	bot
2451063752	bot
589464490	bot
2378738246	bot
1272517602	bot
274015026	bot
793551228	bot
263814696	bot
2187750422	bot
4875379047	bot
4721054813	bot
378711388	bot
1470606913	bot
2202663420	bot
834439531	bot
2972462288	bot
451115868	bot
1690822153	bot
2881462574	bot
258207230	bot
369515948	bot
4659741274	bot
578516422	bot
345168546	bot
757715010	bot
115675318	bot
2162589948	bot
2154778499	bot
1530143448	bot
239791823	bot
1248401220	bot
976882922	bot
2954863186	bot
1385192210	bot
2181179544	bot
765184410463399936	bot
2564818909	bot
340315934	bot
861563928	bot
946504129740001280	bot
536425639	bot
539938982	bot
2671495598	bot
252954806	bot
1733892168	bot
2159037704	bot
924146067536580608	bot
505867678	bot
2778742739	bot
2218990087	bot
4130433013	bot
393171604	bot
624050339	bot
632043647	bot
607097706	bot
267576318	bot
1085329938	bot
2215298465	bot
249956517	bot
73287512	bot
128718338	bot
2595286966	bot
797117551	bot
305084702	bot
1111039142	bot
150671488	bot
841208392907538432	bot
1620465896	bot
2948466491	bot
585156423	bot
462981527	bot
1386434672	bot
288350163	bot
160874201	bot
939401987493261316	bot
2731260973	bot
455969332	bot
4865706651	bot
2537621376	bot
606634342	bot
1036426404	bot
943339202309214208	bot
430879866	bot
309519941	bot
2387424779	bot
2861680736	bot
767249246	bot
565373577	bot
2592869019	bot
2840088151	bot
932599812	bot
294131609	bot
97022575	bot
1603311199	bot
478615163	bot
325459968	bot
538665804	bot
2685532894	bot
287824331	bot
371545666	bot
400202192	bot
2573068447	bot
3011282848	bot
710750997	bot
502101993	bot
134381988	bot
135895980	bot
822415798975299587	bot
62449998	bot
2871406147	bot
144766972	bot
453304530	bot
2475392762	bot
1440999848	bot
349751881	bot
500127268	bot
566913690	bot
301779282	bot
729576523	bot
128377743	bot
3309657031	bot
3024530805	bot
4134665297	bot
2791337375	bot
2729769343	bot
317651899	bot
1935998725	bot
3179314578	bot
593243747	bot
364515961	bot
61303349	bot
514802928	bot
40626721	bot
2155964345	bot
217121756	bot
2155432393	bot
764841621586190336	bot
2379101079	bot
537058046	bot
150810219	bot
477490452	bot
609448779	bot
984348770	bot
299615795	bot
1405842168	bot
446837795	bot
473196926	bot
1427288054	bot
809835776	bot
785514962038894593	bot
1229062830	bot
2902028741	bot
164515040	bot
393886234	bot
295189204	bot
253442613	bot
3282961549	bot
3287349272	bot
331418488	bot
3096035695	bot
1053149264	bot
161497409	bot
352241245	bot
702829258368950274	bot
2158304600	bot
52662224	bot
712025017	bot
130578059	bot
2579586758	bot
3175903927	bot
1390341918	bot
852244365598748673	bot
54330296	bot
718479343	bot
3612528982	bot
1656461041	bot
330982105	bot
611456856	bot
2389053110	bot
421855459	bot
153692982	bot
2731194534	bot
1391777742	bot
302569108	bot
225618586	bot
634367249	bot
2309950985	bot
601523646	bot
1638422558	bot
3352388860	bot
1019616097	bot
817829940	bot
175507471	bot
213245718	bot
1054892840	bot
270315713	bot
59831213	bot
622900096	bot
200467680	bot
599063922	bot
1718452453	bot
622451324	bot
280575178	bot
1464671988	bot
2505861504	bot
407490864	bot
1346005459	bot
852915834783531008	bot
2576039161	bot
2351231930	bot
765390694978428928	bot
4244628373	bot
831246811	bot
2560876454	bot
1301752285	bot
4292610912	bot
576278828	bot
822553171528663041	bot
2561887349	bot
1561755678	bot
341918933	bot
1147996687	bot
28867720	bot
544412180	bot
2323054497	bot
473718168	bot
330111331	bot
833528558	bot
306702527	bot
779997942	bot
2739364239	bot
754495958	bot
1881722238	bot
300974121	bot
463904004	bot
179572912	bot
2778468966	bot
615954204	bot
3119420881	bot
429696471	bot
278140852	bot
611703468	bot
2389782896	bot
633853777	bot
2888992155	bot
1348540452	bot
194300857	bot
1688611382	bot
318512526	bot
407205473	bot
608677346	bot
2930884508	bot
373834448	bot
2250380574	bot
762199110841536512	bot
2147978462	bot
854124450	bot
604220894	bot
368002335	bot
2532582540	bot
958405446133481473	bot
182226167	bot
83643268	bot
934110769	bot
899422565512482817	bot
754029101204111361	bot
763703506154827776	bot
593316770	bot
2874740743	bot
373716895	bot
1451763679	bot
929985246	bot
1188172182	bot
576452584	bot
4768298575	bot
2617248511	bot
1375585117	bot
4654649833	bot
823671836	bot
558615149	bot
4743096074	bot
189455280	bot
1206483440	bot
294427188	bot
2851902425	bot
91329144	bot
1110577146	bot
1022740111	bot
503226637	bot
420367601	bot
407853456	bot
705189308118999042	bot
938763441698848768	bot
544323797	bot
3300405558	bot
754924579953324032	bot
1281364530	bot
2368679868	bot
408979995	bot
2684734519	bot
116196876	bot
2377002914	bot
298633817	bot
2745087540	bot
918722384	bot
2527018741	bot
2481888362	bot
2357592435	bot
400541642	bot
217719030	bot
1889026590	bot
740739774	bot
4704464197	bot
599734389	bot
862521379	bot
580570429	bot
3230380135	bot
1679445848	bot
435280800	bot
866813251	bot
202033444	bot
55264382	bot
1008681769	bot
477624577	bot
966213427	bot
1131586819	bot
404209933	bot
2882715822	bot
2795106923	bot
1214257448	bot
991155745	bot
2247178677	bot
429297116	bot
3648921799	bot
277669385	bot
1616091140	bot
3369680379	bot
1365677215	bot
403250926	bot
228658806	bot
72782434	bot
445323564	bot
297146623	bot
1257529435	bot
4211756714	bot
2210457593	bot
2785936324	bot
983578182	bot
2802831506	bot
768854654	bot
747523097683603456	bot
178110745	bot
190648433	bot
2206777077	bot
960220291107606528	bot
272282085	bot
278030997	bot
432287562	bot
962788696973070338	bot
1269004705	bot
3371990537	bot
3196238379	bot
891199568	bot
379360780	bot
591919377	bot
398762031	bot
39653135	bot
458367681	bot
267234433	bot
356739057	bot
288154263	bot
1693490629	bot
192939835	bot
134601390	bot
1014055616	bot
42783609	bot
361007285	bot
546665504	bot
833493012	bot
2753148315	bot
159715573	bot
553313569	bot
2357643607	bot
1095754069	bot
437859783	bot
2848788252	bot
238187635	bot
480960044	bot
624594226	bot
875339028823932928	bot
1171378266	bot
2473709623	bot
602958015	bot
147010705	bot
228315474	bot
539437479	bot
1539449384	bot
2753652969	bot
773065225608110080	bot
274995936	bot
491937245	bot
312101162	bot
2783446452	bot
65745292	bot
2282288053	bot
2839548488	bot
1607900575	bot
2801329347	bot
902933865215418368	bot
374222623	bot
2841481400	bot
488537532	bot
55561978	bot
4186947912	bot
807327836050694144	bot
3048232511	bot
229099951	bot
635376194	bot
183486501	bot
3198551127	bot
859737324	bot
2471186448	bot
349195083	bot
1271856104	bot
1477462291	bot
1672363081	bot
85528077	bot
4851667864	bot
472348688	bot
2867849098	bot
2561629870	bot
548381129	bot
1445167652	bot
237197489	bot
451730162	bot
2910618733	bot
2162562798	bot
1212155136	bot
457900845	bot
58317832	bot
229082965	bot
1072430534	bot
397936250	bot
4455337933	bot
626179337	bot
203819363	bot
237588902	bot
702311955848015872	bot
394109230	bot
1431345590	bot
